Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2025-07-28,2025-08-09,香港航空,HX,"1,506",12:00,17:50,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,香港航空,HX,"1,506",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,大灣區航空,GB,"1,534",11:50,17:35,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,香港航空,HX,"1,745",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,大灣區航空,GB,"1,759",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-09,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,713,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,956,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,977,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,987,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,993,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-10,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港航空,HX,"1,032",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港航空,HX,"1,257",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,"1,346",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港快運航空,UO,"1,346",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,大灣區航空,GB,"1,411",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,香港航空,HX,"1,506",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,大灣區航空,GB,"1,534",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-10,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,827,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,大灣區航空,GB,952,11:00,16:45,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,956,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,956,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,987,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-11,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,"1,113",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港航空,HX,"1,257",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港航空,HX,"1,257",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,"1,270",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-11,香港快運航空,UO,"1,327",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,大灣區航空,GB,"1,411",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,香港航空,HX,"1,506",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-11,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-12,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港航空,HX,"1,059",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,135",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,135",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港航空,HX,"1,206",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,270",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,270",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,327",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,327",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港快運航空,UO,"1,327",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,香港航空,HX,"1,983",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-12,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,956,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,118",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,327",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,327",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,327",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,327",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,大灣區航空,GB,"1,411",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,417",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-13,香港快運航空,UO,"1,417",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-13,香港航空,HX,"1,443",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港航空,HX,"1,443",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,大灣區航空,GB,"1,534",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港航空,HX,"1,661",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,香港航空,HX,"2,210",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-13,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,327",15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,417",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,436",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-14,香港快運航空,UO,"1,437",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-14,香港航空,HX,"1,983",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港航空,HX,"1,983",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,大灣區航空,GB,"2,003",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,大灣區航空,GB,"2,003",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港航空,HX,"2,210",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,香港航空,HX,"3,593",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-14,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,570",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,570",15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,588",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,589",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,622",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,696",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,984",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"1,998",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,大灣區航空,GB,"2,003",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港快運航空,UO,"2,198",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,大灣區航空,GB,"2,360",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港航空,HX,"2,448",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港航空,HX,"2,922",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港航空,HX,"2,922",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,香港航空,HX,"3,593",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"5,816",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"5,816",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-15,國泰航空,CX,"8,869",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"1,509",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"1,783",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"1,964",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,064",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,064",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,065",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,136",15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,354",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,大灣區航空,GB,"2,360",11:50,17:35,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港快運航空,UO,"2,443",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,大灣區航空,GB,"3,570",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港航空,HX,"3,593",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港航空,HX,"3,593",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港航空,HX,"4,316",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,香港航空,HX,"4,316",12:00,17:50,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-16,香港航空,HX,"5,315",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-16,國泰航空,CX,"5,816",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,417",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,568",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,568",14:55,20:30,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,588",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,588",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,589",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,677",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"1,677",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-17,香港快運航空,UO,"2,065",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,大灣區航空,GB,"2,360",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,大灣區航空,GB,"2,813",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港航空,HX,"2,922",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港航空,HX,"3,642",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,香港航空,HX,"3,642",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-17,香港航空,HX,"5,315",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"5,816",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"5,816",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-17,國泰航空,CX,"8,869",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,987,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,270",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,270",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,310",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,327",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,327",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,327",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,327",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港快運航空,UO,"1,327",15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港航空,HX,"1,983",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港航空,HX,"1,983",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港航空,HX,"1,983",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,大灣區航空,GB,"2,003",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,大灣區航空,GB,"2,003",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,香港航空,HX,"2,922",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-18,國泰航空,CX,"8,869",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,692,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,956,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,987,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,"1,113",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,"1,135",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,"1,327",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港快運航空,UO,"1,327",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,大灣區航空,GB,"1,411",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港航空,HX,"1,413",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港航空,HX,"1,413",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港航空,HX,"1,413",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,大灣區航空,GB,"1,534",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,香港航空,HX,"1,615",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"5,277",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-19,國泰航空,CX,"5,728",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,692,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,692,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,694,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-20,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,956,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,987,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,"1,113",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港航空,HX,"1,219",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,大灣區航空,GB,"1,289",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港快運航空,UO,"1,328",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港航空,HX,"1,443",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港航空,HX,"1,661",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,香港航空,HX,"1,661",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-20,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
